id,smoking
194926,0.91
194927,0.39
194928,0.62
194929,0.35
194930,0.85
194931,0.52
194932,0.8
194933,0.57
194934,0.67
194935,0.67
194936,0.64
194937,0.43
194938,0.21
194939,0.17
194940,0.8
194941,0.07
194942,0.04
194943,0.47
194944,0.41
194945,0.32
194946,0.51
194947,0.85
194948,0.63
194949,0.03
194950,0.74
194951,0.48
194952,0.28
194953,0.1
194954,0.5
194955,0.35
194956,0.6
194957,0.4
194958,0.15
194959,0.18
194960,0.07
194961,0.42
194962,0.68
194963,0.04
194964,0.92
194965,0.86
194966,0.09
194967,0.71
194968,0.07
194969,0.24
194970,0.77
194971,0.91
194972,0.56
194973,0.48
194974,0.4
194975,0.06
194976,0.51
194977,0.67
194978,0.56
194979,0.45
194980,0.18
194981,0.5
194982,0.76
194983,0.53
194984,0.04
194985,0.49
194986,0.2
194987,0.03
194988,0.73
194989,0.57
194990,0.23
194991,1.0
194992,0.22
194993,0.57
194994,0.5
194995,0.41
194996,0.66
194997,0.77
194998,0.85
194999,0.2
195000,0.55
195001,0.4
195002,0.05
195003,0.94
195004,0.07
195005,0.09
195006,0.75
195007,0.12
195008,0.32
195009,0.79
195010,0.02
195011,0.47
195012,0.11
195013,0.21
195014,0.06
195015,0.84
195016,0.24
195017,0.25
195018,0.85
195019,0.05
195020,0.9
195021,0.52
195022,0.17
195023,0.53
195024,0.7
195025,0.4
195026,0.06
195027,0.09
195028,0.27
195029,0.46
195030,0.53
195031,0.6
195032,0.25
195033,0.04
195034,0.89
195035,0.1
195036,0.95
195037,0.21
195038,0.43
195039,0.37
195040,0.69
195041,0.38
195042,0.74
195043,0.47
195044,0.05
195045,0.29
195046,0.69
195047,0.39
195048,0.1
195049,0.58
195050,0.41
195051,0.95
195052,0.6
195053,0.27
195054,0.2
195055,0.47
195056,0.58
195057,0.16
195058,0.2
195059,0.75
195060,0.55
195061,0.92
195062,0.23
195063,0.05
195064,0.03
195065,0.27
195066,0.37
195067,0.25
195068,0.93
195069,0.67
195070,0.46
195071,0.68
195072,0.81
195073,0.71
195074,0.04
195075,0.44
195076,0.74
195077,0.83
195078,0.8
195079,0.07
195080,0.74
195081,0.18
195082,0.42
195083,0.45
195084,0.35
195085,0.16
195086,0.59
195087,0.21
195088,0.13
195089,0.42
195090,0.06
195091,0.83
195092,0.16
195093,0.18
195094,0.11
195095,0.52
195096,0.1
195097,0.37
195098,0.16
195099,0.64
195100,0.21
195101,0.47
195102,0.1
195103,0.66
195104,0.86
195105,0.08
195106,0.74
195107,0.07
195108,0.13
195109,0.41
195110,0.54
195111,0.11
195112,0.75
195113,0.2
195114,0.75
195115,0.42
195116,0.39
195117,0.42
195118,0.04
195119,0.33
195120,0.16
195121,0.51
195122,0.72
195123,0.23
195124,0.22
195125,0.07
195126,0.09
195127,0.27
195128,0.4
195129,0.72
195130,0.87
195131,0.42
195132,0.73
195133,0.69
195134,0.65
195135,0.09
195136,0.33
195137,0.82
195138,0.23
195139,0.89
195140,0.75
195141,0.99
195142,0.07
195143,0.63
195144,0.77
195145,0.16
195146,0.12
195147,0.14
195148,0.16
195149,0.29
195150,0.61
195151,0.8
195152,0.18
195153,0.47
195154,0.57
195155,0.54
195156,0.66
195157,0.68
195158,0.18
195159,0.41
195160,0.79
195161,0.46
195162,0.22
195163,0.97
195164,0.65
195165,0.28
195166,0.02
195167,0.12
195168,0.07
195169,0.07
195170,0.71
195171,0.66
195172,0.43
195173,0.54
195174,0.82
195175,0.84
195176,0.05
195177,0.9
195178,0.17
195179,0.74
195180,0.21
195181,0.61
195182,0.63
195183,0.79
195184,0.17
195185,0.73
195186,0.89
195187,0.06
195188,0.61
195189,0.2
195190,0.06
195191,0.77
195192,0.12
195193,0.12
195194,0.32
195195,0.57
195196,0.74
195197,0.06
195198,0.32
195199,0.32
195200,0.06
195201,0.34
195202,0.81
195203,0.26
195204,0.13
195205,0.2
195206,0.14
195207,0.04
195208,0.41
195209,0.12
195210,0.1
195211,0.75
195212,0.55
195213,0.1
195214,0.76
195215,0.16
195216,0.67
195217,0.62
195218,0.81
195219,0.07
195220,0.23
195221,0.66
195222,0.36
195223,0.04
195224,0.58
195225,0.54
195226,0.88
195227,0.13
195228,0.48
195229,0.25
195230,0.57
195231,0.6
195232,0.85
195233,0.15
195234,0.1
195235,0.61
195236,0.84
195237,0.63
195238,0.14
195239,0.18
195240,0.27
195241,0.24
195242,0.44
195243,0.14
195244,0.05
195245,0.04
195246,0.34
195247,0.38
195248,0.77
195249,0.05
195250,0.54
195251,0.77
195252,0.78
195253,0.09
195254,0.18
195255,0.67
195256,0.32
195257,0.4
195258,0.27
195259,0.42
195260,0.22
195261,0.23
195262,0.73
195263,0.75
195264,0.04
195265,0.13
195266,0.43
195267,0.52
195268,0.06
195269,0.4
195270,0.57
195271,0.78
195272,0.58
195273,0.19
195274,0.21
195275,0.59
195276,0.96
195277,0.19
195278,0.33
195279,0.04
195280,0.26
195281,0.79
195282,0.55
195283,0.44
195284,0.74
195285,0.09
195286,0.06
195287,0.92
195288,0.59
195289,0.15
195290,0.8
195291,0.18
195292,0.47
195293,0.87
195294,0.56
195295,0.79
195296,0.65
195297,0.38
195298,0.66
195299,0.45
195300,0.9
195301,0.47
195302,0.39
195303,0.43
195304,0.24
195305,0.11
195306,0.75
195307,0.61
195308,0.05
195309,0.12
195310,0.86
195311,0.66
195312,0.11
195313,0.27
195314,0.35
195315,0.15
195316,0.48
195317,0.06
195318,0.74
195319,0.1
195320,0.82
195321,0.46
195322,0.54
195323,0.63
195324,0.75
195325,0.76
195326,0.16
195327,0.63
195328,0.56
195329,0.03
195330,0.04
195331,0.14
195332,0.69
195333,0.5
195334,0.53
195335,0.06
195336,0.2
195337,0.17
195338,0.91
195339,0.67
195340,0.71
195341,0.58
195342,0.57
195343,0.42
195344,0.85
195345,0.44
195346,0.31
195347,0.38
195348,0.07
195349,0.08
195350,0.14
195351,0.51
195352,0.61
195353,0.14
195354,0.74
195355,0.4
195356,0.36
195357,0.58
195358,0.11
195359,0.51
195360,0.71
195361,0.79
195362,0.05
195363,0.6
195364,0.05
195365,0.5
195366,0.32
195367,0.07
195368,0.31
195369,0.74
195370,0.03
195371,0.3
195372,0.05
195373,0.88
195374,0.13
195375,0.41
195376,0.05
195377,0.56
195378,0.29
195379,0.15
195380,0.33
195381,0.53
195382,0.12
195383,0.77
195384,0.48
195385,0.76
195386,0.07
195387,0.32
195388,0.65
195389,0.21
195390,0.02
195391,0.55
195392,0.29
195393,0.51
195394,0.75
195395,0.3
195396,0.69
195397,0.67
195398,0.92
195399,0.32
195400,0.89
195401,0.81
195402,0.68
195403,0.03
195404,0.45
195405,0.1
195406,0.79
195407,0.86
195408,0.94
195409,0.83
195410,0.46
195411,0.68
195412,0.49
195413,0.85
195414,0.2
195415,0.17
195416,0.44
195417,0.12
195418,0.7
195419,0.22
195420,0.27
195421,0.45
195422,0.78
195423,0.7
195424,0.34
195425,0.23
195426,0.34
195427,0.75
195428,0.42
195429,0.82
195430,0.8
195431,0.8
195432,0.22
195433,0.67
195434,0.33
195435,0.64
195436,0.16
195437,0.61
195438,0.88
195439,0.99
195440,0.12
195441,0.35
195442,0.62
195443,0.74
195444,0.48
195445,0.72
195446,0.11
195447,0.09
195448,0.32
195449,0.25
195450,0.47
195451,0.66
195452,0.78
195453,0.03
195454,0.1
195455,0.74
195456,0.65
195457,0.48
195458,0.51
195459,0.63
195460,0.43
195461,0.89
195462,0.23
195463,0.53
195464,0.56
195465,0.05
195466,0.18
195467,0.09
195468,0.06
195469,0.4
195470,0.12
195471,0.04
195472,0.66
195473,0.14
195474,0.09
195475,0.34
195476,0.67
195477,0.88
195478,0.06
195479,0.63
195480,0.06
195481,0.91
195482,0.59
195483,0.18
195484,0.6
195485,0.68
195486,0.4
195487,0.5
195488,0.95
195489,0.84
195490,0.14
195491,0.27
195492,0.68
195493,0.54
195494,0.22
195495,0.21
195496,0.09
195497,0.84
195498,0.05
195499,0.06
195500,0.44
195501,0.77
195502,0.26
195503,0.09
195504,0.45
195505,0.49
195506,0.31
195507,0.01
195508,0.35
195509,0.66
195510,0.42
195511,0.82
195512,0.91
195513,0.63
195514,0.77
195515,0.04
195516,0.06
195517,0.56
195518,0.1
195519,0.12
195520,0.21
195521,0.61
195522,0.59
195523,0.29
195524,0.82
195525,0.67
195526,0.5
195527,0.02
195528,0.4
195529,0.07
195530,0.98
195531,0.16
195532,0.71
195533,0.22
195534,0.86
195535,0.29
195536,0.08
195537,0.45
195538,0.04
195539,0.64
195540,0.76
195541,0.13
195542,0.67
195543,0.66
195544,0.06
195545,0.04
195546,0.99
195547,0.08
195548,0.83
195549,0.29
195550,0.11
195551,0.47
195552,0.79
195553,0.12
195554,0.65
195555,0.7
195556,0.65
195557,0.48
195558,0.45
195559,0.51
195560,0.39
195561,0.22
195562,0.43
195563,0.55
195564,0.28
195565,0.51
195566,0.67
195567,0.12
195568,0.5
195569,0.37
195570,0.77
195571,0.1
195572,0.27
195573,0.61
195574,0.81
195575,0.05
195576,0.55
195577,0.58
195578,0.1
195579,0.26
195580,0.7
195581,0.44
195582,0.51
195583,0.15
195584,0.3
195585,0.13
195586,0.04
195587,0.92
195588,0.91
195589,0.07
195590,0.95
195591,0.43
195592,0.32
195593,0.08
195594,0.09
195595,0.48
195596,0.19
195597,0.19
195598,0.12
195599,0.84
195600,0.57
195601,0.07
195602,0.53
195603,0.55
195604,0.74
195605,0.84
195606,0.13
195607,0.03
195608,0.77
195609,0.27
195610,0.05
195611,0.81
195612,0.32
195613,0.15
195614,0.37
195615,0.06
195616,0.44
195617,0.04
195618,0.64
195619,0.51
195620,0.55
195621,0.14
195622,0.77
195623,0.04
195624,0.07
195625,0.17
195626,0.2
195627,0.51
195628,0.93
195629,0.37
195630,0.8
195631,0.22
195632,0.54
195633,0.75
195634,0.84
195635,0.56
195636,0.51
195637,0.06
195638,0.03
195639,0.73
195640,0.54
195641,0.63
195642,0.61
195643,0.82
195644,0.18
195645,0.16
195646,0.11
195647,0.49
195648,0.45
195649,0.51
195650,0.35
195651,0.11
195652,0.66
195653,0.08
195654,0.09
195655,0.05
195656,0.23
195657,0.53
195658,0.19
195659,0.12
195660,0.27
195661,0.09
195662,0.85
195663,0.57
195664,0.92
195665,0.51
195666,0.85
195667,0.77
195668,0.72
195669,0.31
195670,0.86
195671,0.18
195672,0.26
195673,0.46
195674,0.44
195675,0.1
195676,0.58
195677,0.58
195678,0.27
195679,0.76
195680,0.49
195681,0.07
195682,0.33
195683,0.88
195684,0.19
195685,0.83
195686,0.3
195687,0.54
195688,0.28
195689,0.02
195690,0.76
195691,0.9
195692,0.4
195693,0.08
195694,0.25
195695,0.68
195696,0.4
195697,0.1
195698,0.63
195699,0.18
195700,0.47
195701,0.7
195702,0.24
195703,0.13
195704,0.32
195705,0.63
195706,0.07
195707,0.15
195708,0.5
195709,0.24
195710,0.29
195711,0.06
195712,0.16
195713,0.46
195714,0.16
195715,0.25
195716,0.48
195717,0.95
195718,0.06
195719,0.61
195720,0.06
195721,0.02
195722,0.65
195723,0.49
195724,0.71
195725,0.85
195726,0.58
195727,0.49
195728,0.6
195729,0.45
195730,0.47
195731,0.26
195732,0.91
195733,0.73
195734,0.56
195735,0.08
195736,0.31
195737,0.38
195738,0.75
195739,0.13
195740,0.77
195741,0.5
195742,0.75
195743,0.13
195744,0.68
195745,0.1
195746,0.42
195747,0.93
195748,0.91
195749,0.73
195750,0.07
195751,0.67
195752,0.42
195753,0.68
195754,0.61
195755,0.65
195756,0.46
195757,0.34
195758,0.78
195759,0.46
195760,0.1
195761,0.58
195762,0.61
195763,0.65
195764,0.39
195765,0.53
195766,0.44
195767,0.82
195768,0.33
195769,0.85
195770,0.6
195771,0.91
195772,0.2
195773,0.72
195774,0.81
195775,0.04
195776,0.25
195777,0.19
195778,0.12
195779,0.2
195780,0.32
195781,0.56
195782,0.47
195783,0.55
195784,0.11
195785,0.03
195786,0.17
195787,0.64
195788,0.91
195789,0.45
195790,0.97
195791,0.68
195792,0.88
195793,0.09
195794,0.12
195795,0.73
195796,0.88
195797,0.08
195798,0.23
195799,0.4
195800,0.15
195801,0.5
195802,0.71
195803,0.45
195804,0.9
195805,0.47
195806,0.09
195807,0.19
195808,0.65
195809,0.55
195810,0.57
195811,0.07
195812,0.05
195813,0.88
195814,0.63
195815,0.15
195816,0.68
195817,0.4
195818,0.06
195819,0.43
195820,0.61
195821,0.81
195822,0.72
195823,0.96
195824,0.34
195825,0.05
195826,0.52
195827,0.22
195828,0.13
195829,0.03
195830,0.92
195831,0.5
195832,0.47
195833,0.14
195834,0.73
195835,0.24
195836,0.22
195837,0.75
195838,0.41
195839,0.45
195840,0.6
195841,0.67
195842,0.21
195843,0.84
195844,0.55
195845,0.53
195846,0.15
195847,0.28
195848,0.15
195849,0.1
195850,0.1
195851,0.04
195852,0.05
195853,0.35
195854,0.5
195855,0.38
195856,0.94
195857,0.9
195858,0.32
195859,0.1
195860,0.08
195861,0.05
195862,0.24
195863,0.47
195864,0.85
195865,0.4
195866,0.02
195867,0.07
195868,0.4
195869,0.98
195870,0.72
195871,0.96
195872,0.78
195873,0.14
195874,0.71
195875,0.18
195876,0.4
195877,0.28
195878,0.7
195879,0.28
195880,0.83
195881,0.11
195882,0.37
195883,0.14
195884,0.66
195885,0.13
195886,0.73
195887,0.9
195888,0.56
195889,0.81
195890,0.73
195891,0.8
195892,0.22
195893,0.06
195894,0.76
195895,0.03
195896,0.63
195897,0.68
195898,0.19
195899,0.7
195900,0.85
195901,0.92
195902,0.47
195903,0.5
195904,0.51
195905,0.48
195906,0.2
195907,0.99
195908,0.06
195909,0.86
195910,0.73
195911,0.42
195912,0.71
195913,0.84
195914,0.5
195915,0.13
195916,0.04
195917,0.44
195918,0.49
195919,0.8
195920,0.52
195921,0.75
195922,0.72
195923,0.99
195924,0.15
195925,0.78
195926,0.69
195927,0.53
195928,0.36
195929,0.4
195930,0.61
195931,0.89
195932,0.32
195933,0.28
195934,0.21
195935,0.63
195936,0.09
195937,0.71
195938,0.4
195939,0.15
195940,0.7
195941,0.15
195942,0.41
195943,0.16
195944,0.68
195945,0.19
195946,0.86
195947,0.74
195948,0.41
195949,0.69
195950,0.19
195951,0.82
195952,0.57
195953,0.1
195954,0.77
195955,0.39
195956,0.7
195957,0.19
195958,0.65
195959,0.55
195960,0.07
195961,0.16
195962,0.81
195963,0.3
195964,0.1
195965,0.14
195966,0.08
195967,0.41
195968,0.77
195969,0.09
195970,0.22
195971,0.13
195972,0.62
195973,0.41
195974,0.38
195975,0.11
195976,0.53
195977,0.41
195978,0.78
195979,0.17
195980,0.89
195981,0.84
195982,0.47
195983,0.92
195984,0.37
195985,0.69
195986,0.12
195987,0.18
195988,0.61
195989,0.25
195990,0.68
195991,0.08
195992,0.34
195993,0.42
195994,0.43
195995,0.52
195996,0.89
195997,0.49
195998,0.67
195999,0.15
196000,0.58
196001,0.49
196002,0.71
196003,0.46
196004,0.45
196005,0.61
196006,0.06
196007,0.61
196008,0.1
196009,0.14
196010,0.68
196011,0.49
196012,0.71
196013,0.03
196014,0.39
196015,0.69
196016,0.61
196017,0.93
196018,0.44
196019,0.76
196020,0.67
196021,0.79
196022,0.77
196023,0.19
196024,0.56
196025,0.87
196026,0.27
196027,0.14
196028,0.36
196029,0.13
196030,0.18
196031,0.55
196032,0.56
196033,0.28
196034,0.55
196035,0.84
196036,0.85
196037,0.39
196038,1.0
196039,0.5
196040,0.02
196041,0.12
196042,0.76
196043,0.79
196044,0.56
196045,0.59
196046,0.05
196047,0.23
196048,0.71
196049,0.6
196050,0.11
196051,0.03
196052,0.6
196053,0.18
196054,0.38
196055,0.77
196056,0.02
196057,0.58
196058,0.04
196059,0.25
196060,0.39
196061,0.79
196062,0.62
196063,0.07
196064,0.59
196065,0.67
196066,0.8
196067,0.13
196068,0.59
196069,0.28
196070,0.24
196071,0.25
196072,0.26
196073,0.34
196074,0.71
196075,0.31
196076,0.13
196077,0.06
196078,0.68
196079,0.35
196080,0.65
196081,0.45
196082,0.44
196083,0.69
196084,0.07
196085,0.14
196086,0.28
196087,0.45
196088,0.5
196089,0.84
196090,0.04
196091,0.62
196092,0.89
196093,0.86
196094,0.06
196095,0.12
196096,0.57
196097,0.25
196098,0.82
196099,0.25
196100,0.59
196101,0.92
196102,0.56
196103,0.1
196104,0.16
196105,0.9
196106,0.66
196107,0.76
196108,0.4
196109,0.53
196110,0.85
196111,0.75
196112,0.32
196113,0.46
196114,0.21
196115,0.69
196116,0.47
196117,0.7
196118,0.15
196119,0.76
196120,0.38
196121,0.84
196122,0.68
196123,0.65
196124,0.17
196125,0.62
196126,0.8
196127,0.17
196128,0.68
196129,0.78
196130,0.07
196131,0.29
196132,0.12
196133,0.1
196134,0.54
196135,0.38
196136,0.38
196137,0.15
196138,0.47
196139,0.67
196140,0.19
196141,0.09
196142,0.5
196143,0.77
196144,0.04
196145,0.06
196146,0.11
196147,0.78
196148,0.42
196149,0.33
196150,0.35
196151,0.16
196152,0.58
196153,0.64
196154,0.46
196155,0.05
196156,0.29
196157,0.77
196158,0.74
196159,0.54
196160,0.54
196161,0.81
196162,0.24
196163,0.3
196164,0.85
196165,0.45
196166,0.51
196167,0.43
196168,0.9
196169,0.7
196170,0.94
196171,0.28
196172,0.24
196173,0.61
196174,0.16
196175,0.52
196176,0.09
196177,0.24
196178,0.26
196179,0.36
196180,0.61
196181,0.76
196182,0.86
196183,0.1
196184,0.68
196185,0.36
196186,0.72
196187,0.11
196188,0.32
196189,0.64
196190,0.5
196191,0.24
196192,0.52
196193,0.44
196194,0.05
196195,0.16
196196,0.17
196197,0.89
196198,0.73
196199,0.05
196200,0.73
196201,0.41
196202,0.77
196203,0.03
196204,0.15
196205,0.49
196206,0.53
196207,0.07
196208,0.36
196209,0.57
196210,0.78
196211,0.12
196212,0.36
196213,0.13
196214,0.87
196215,0.75
196216,0.56
196217,0.86
196218,0.43
196219,0.48
196220,0.3
196221,0.29
196222,0.97
196223,0.15
196224,0.65
196225,0.28
196226,0.13
196227,0.84
196228,0.54
196229,0.32
196230,0.41
196231,0.07
196232,0.65
196233,0.08
196234,0.11
196235,0.39
196236,0.43
196237,0.58
196238,0.35
196239,0.2
196240,0.63
196241,0.06
196242,0.47
196243,0.6
196244,0.06
196245,0.18
196246,0.11
196247,0.59
196248,0.21
196249,0.4
196250,0.28
196251,0.07
196252,0.73
196253,0.74
196254,0.93
196255,0.03
196256,0.32
196257,0.57
196258,0.31
196259,0.57
196260,0.18
196261,0.9
196262,0.14
196263,0.72
196264,0.79
196265,0.73
196266,0.76
196267,0.53
196268,0.46
196269,0.19
196270,0.35
196271,0.46
196272,0.16
196273,0.8
196274,0.37
196275,0.27
196276,0.38
196277,0.83
196278,0.41
196279,0.25
196280,0.72
196281,0.64
196282,0.98
196283,0.7
196284,0.38
196285,0.14
196286,0.55
196287,0.59
196288,0.09
196289,0.15
196290,0.89
196291,0.76
196292,0.46
196293,0.56
196294,0.6
196295,0.64
196296,0.46
196297,0.05
196298,0.58
196299,0.77
196300,0.23
196301,0.37
196302,0.15
196303,0.31
196304,0.67
196305,0.12
196306,0.4
196307,0.5
196308,0.5
196309,0.9
196310,0.33
196311,0.18
196312,0.57
196313,0.54
196314,0.87
196315,0.39
196316,0.49
196317,0.71
196318,0.08
196319,0.31
196320,0.18
196321,0.3
196322,0.61
196323,0.05
196324,0.07
196325,0.71
196326,0.32
196327,0.8
196328,0.6
196329,0.34
196330,0.74
196331,0.48
196332,0.38
196333,0.52
196334,0.17
196335,0.59
196336,0.57
196337,0.48
196338,0.63
196339,0.06
196340,0.57
196341,0.42
196342,0.75
196343,0.88
196344,0.04
196345,0.77
196346,0.09
196347,0.17
196348,0.53
196349,0.19
196350,0.08
196351,0.64
196352,0.17
196353,0.65
196354,0.76
196355,0.56
196356,0.68
196357,0.25
196358,0.98
196359,0.09
196360,0.84
196361,0.05
196362,0.6
196363,0.41
196364,0.26
196365,0.38
196366,0.4
196367,0.16
196368,0.85
196369,0.43
196370,0.79
196371,0.18
196372,0.68
196373,0.8
196374,0.83
196375,0.17
196376,0.42
196377,0.47
196378,0.48
196379,0.6
196380,0.81
196381,0.6
196382,0.03
196383,0.38
196384,0.06
196385,0.65
196386,0.74
196387,0.84
196388,0.09
196389,0.85
196390,0.19
196391,0.62
196392,0.96
196393,0.21
196394,0.49
196395,0.69
196396,0.76
196397,0.4
196398,0.76
196399,0.32
196400,0.37
196401,0.15
196402,0.53
196403,0.66
196404,0.47
196405,0.14
196406,0.9
196407,0.05
196408,0.94
196409,0.58
196410,0.18
196411,0.22
196412,0.27
196413,0.09
196414,0.44
196415,0.4
